BW    288 #MHz
FRES  1 #MHz
NFRB 1 #Number of FRBs
DIAM 12
NBEAMS 36
BEAM lat50_log #prefix of beam file
FBAR 1320
TRES  1.7 #ms
SNRTHRESH 9.5
NFRB 50
NORM_FRB 50
TOBS 48.325 # days of 100% efficient operation
THRESH 0.99 #Jy ms to 1 ms burst [ 22 Jy ms / 24 antennas *sqrt{336/288} bandwidth factor]
KEY ID 	DM    	DMG     DMEG	Z	SNR	WIDTH
FRB 2748   299.3  35    214.3  0.166    18.9    2.0
FRB 2749   447.8  35    362.8  0.512    16.6    3.0
FRB 2750   711.6  35    626.6  0.579    11.7    2.0
FRB 2751  1648.9  35   1563.9  0.440    28.5    3.0
FRB 2752   694.8  35    609.8  0.278    31.6    1.0
FRB 2753  1215.5  35   1130.5  1.163    10.5    1.0
FRB 2754   424.1  35    339.1  0.388    16.7    3.0
FRB 2755   523.2  35    438.2  0.263    42.0    2.0
FRB 2756   403.4  35    318.4  0.434    14.3    4.0
FRB 2757  1620.6  35   1535.6  0.945    17.7    3.0
FRB 2758   742.5  35    657.5  0.881    10.4    4.0
FRB 2759   691.7  35    606.7  0.289     9.7    3.0
FRB 2760   792.0  35    707.0  0.275    13.6    3.0
FRB 2761   685.0  35    600.0  0.798    38.9    2.0
FRB 2762  1195.3  35   1110.3  1.215    14.7    2.0
FRB 2763  1508.7  35   1423.7  0.884    18.8    3.0
FRB 2764   271.3  35    186.3  0.053    14.8    0.0
FRB 2765   568.0  35    483.0  0.513     9.9    1.0
FRB 2766   843.5  35    758.5  0.175    27.2    1.0
FRB 2767   478.2  35    393.2  0.321    12.6    2.0
FRB 2768   883.0  35    798.0  0.509    21.5    3.0
FRB 2769  1014.5  35    929.5  0.422    12.3    2.0
FRB 2770   308.4  35    223.4  0.283   102.6    3.0
FRB 2771  1420.7  35   1335.7  1.475     9.7    2.0
FRB 2772  1177.8  35   1092.8  0.042    13.6    4.0
FRB 2773   138.7  35     53.7  0.006    27.6    3.0
FRB 2774   231.1  35    146.1  0.169    12.2    2.0
FRB 2775  1400.8  35   1315.8  0.638     9.9    2.0
FRB 2776  1770.0  35   1685.0  1.227    11.5    2.0
FRB 2777   897.0  35    812.0  0.896    17.2    3.0
FRB 2778   245.9  35    160.9  0.126    11.0    3.0
FRB 2779  1521.7  35   1436.7  1.713    10.5    1.0
FRB 2780   678.7  35    593.7  0.311    43.2    3.0
FRB 2781   400.1  35    315.1  0.338    43.1    3.0
FRB 2782   570.5  35    485.5  0.304    44.1    4.0
FRB 2783   553.1  35    468.1  0.676    11.2    3.0
FRB 2784   577.2  35    492.2  0.262    17.5    4.0
FRB 2785   303.0  35    218.0  0.019    10.6    2.0
FRB 2786   469.9  35    384.9  0.360   107.3    3.0
FRB 2787   979.3  35    894.3  0.313    10.8    2.0
FRB 2788   171.4  35     86.4  0.018    10.8    2.0
FRB 2789  1192.7  35   1107.7  1.551    10.4    2.0
FRB 2790   438.1  35    353.1  0.358    11.4    2.0
FRB 2791   666.8  35    581.8  0.290    24.5    3.0
FRB 2792   983.9  35    898.9  0.996    11.3    1.0
FRB 2793  1044.7  35    959.7  1.143    16.4    3.0
FRB 2794   260.4  35    175.4  0.200   287.3    2.0
FRB 2795   247.9  35    162.9  0.065    44.3    1.0
FRB 2796   321.2  35    236.2  0.286    71.8    2.0
FRB 2797  1212.3  35   1127.3  1.512    15.2    2.0
FRB 2798   481.6  35    396.6  0.131    32.8    2.0
FRB 2799   626.1  35    541.1  0.693    12.6    2.0
FRB 2800   929.9  35    844.9  0.779    12.1    2.0
FRB 2801   517.1  35    432.1  0.662    10.0    2.0
FRB 2802  1273.9  35   1188.9  0.771     9.6    3.0
FRB 2803   589.1  35    504.1  0.471    11.9    3.0
FRB 2804   396.0  35    311.0  0.099    10.1    3.0
FRB 2805   408.1  35    323.1  0.542    10.6    1.0
FRB 2806   562.2  35    477.2  0.603    10.3    1.0
FRB 2807  1620.9  35   1535.9  1.457    10.0    3.0
FRB 2808   478.3  35    393.3  0.104    10.8    2.0
FRB 2809  1127.5  35   1042.5  0.626    11.6    3.0
FRB 2810   304.6  35    219.6  0.349    15.0    2.0
FRB 2811   413.8  35    328.8  0.348    22.6    2.0
FRB 2812   530.3  35    445.3  0.585    40.5    2.0
FRB 2813  1008.0  35    923.0  0.536    10.3    2.0
FRB 2814  1150.2  35   1065.2  1.249    18.0    2.0
FRB 2815  1143.2  35   1058.2  1.270    14.0    2.0
FRB 2816   621.3  35    536.3  0.083   138.9    4.0
FRB 2817   687.7  35    602.7  0.341    20.2    2.0
FRB 2818  1421.8  35   1336.8  1.350    11.7    3.0
FRB 2819   271.8  35    186.8  0.107    50.4    2.0
FRB 2820   542.4  35    457.4  0.303    33.1    4.0
FRB 2821   200.9  35    115.9  0.023    19.1    1.0
FRB 2822   757.7  35    672.7  1.067    11.8    0.0
FRB 2823   312.5  35    227.5  0.108    21.0    2.0
FRB 2824   717.2  35    632.2  0.511    12.2    3.0
FRB 2825   725.9  35    640.9  0.152    32.6    2.0
FRB 2826   289.2  35    204.2  0.252    27.8    2.0
FRB 2827   714.3  35    629.3  0.480    16.8    2.0
FRB 2828   581.9  35    496.9  0.508    12.7    2.0
FRB 2829   581.9  35    496.9  0.547    37.4    3.0
FRB 2830   337.7  35    252.7  0.304    37.1    2.0
FRB 2831   513.7  35    428.7  0.001     9.8    6.0
FRB 2832   971.0  35    886.0  0.688    46.6    2.0
FRB 2833   186.3  35    101.3  0.089    12.4    3.0
FRB 2834   319.2  35    234.2  0.157    24.3    4.0
FRB 2835  1030.1  35    945.1  1.171    13.0    2.0
FRB 2836   185.9  35    100.9  0.022    47.4    6.0
FRB 2837   617.3  35    532.3  0.357    15.6    4.0
FRB 2838   433.3  35    348.3  0.241    19.3    2.0
FRB 2839   571.4  35    486.4  0.216    10.6    4.0
FRB 2840   301.7  35    216.7  0.216    42.4    3.0
FRB 2841   566.2  35    481.2  0.631    18.9    3.0
FRB 2842   303.3  35    218.3  0.041    42.0    3.0
FRB 2843   441.1  35    356.1  0.280    23.3    2.0
FRB 2844   629.1  35    544.1  0.265    11.8    2.0
FRB 2845   301.9  35    216.9  0.335    12.7    3.0
FRB 2846   845.3  35    760.3  0.292    27.6    3.0
FRB 2847   133.4  35     48.4  0.044    31.9    3.0
FRB 2848   304.0  35    219.0  0.209    51.7    1.0
FRB 2849   267.0  35    182.0  0.052    37.0    3.0
FRB 2850   729.1  35    644.1  0.884    16.8    3.0
FRB 2851   367.9  35    282.9  0.140     9.8    1.0
FRB 2852   417.0  35    332.0  0.277    11.2    4.0
FRB 2853   976.3  35    891.3  0.861    18.2    2.0
FRB 2854   152.3  35     67.3  0.064     9.9    2.0
FRB 2855   326.4  35    241.4  0.176    20.4    2.0
FRB 2856   138.4  35     53.4  0.053    14.0    4.0
FRB 2857   547.0  35    462.0  0.185   102.3    4.0
FRB 2858   596.7  35    511.7  0.803     9.9    3.0
FRB 2859   922.5  35    837.5  0.661    19.6    4.0
FRB 2860   565.5  35    480.5  0.613    11.2    1.0
FRB 2861   750.5  35    665.5  0.947    31.9    2.0
FRB 2862   637.4  35    552.4  0.573    91.6    1.0
FRB 2863   395.0  35    310.0  0.505    97.7    0.0
FRB 2864  1044.9  35    959.9  0.039    22.3    3.0
FRB 2865  1026.2  35    941.2  0.847    10.1    1.0
FRB 2866   846.2  35    761.2  0.389     9.9    3.0
FRB 2867   278.1  35    193.1  0.255    11.0    0.0
FRB 2868   262.4  35    177.4  0.205    31.6    3.0
FRB 2869   864.0  35    779.0  0.998     9.9    2.0
FRB 2870   188.7  35    103.7  0.050    32.0    3.0
FRB 2871   881.4  35    796.4  1.063    10.1    1.0
FRB 2872   221.0  35    136.0  0.116    39.5    2.0
FRB 2873   251.5  35    166.5  0.059    27.5    2.0
FRB 2874   977.5  35    892.5  0.376    11.0    4.0
FRB 2875  1002.8  35    917.8  0.887     9.8    1.0
FRB 2876   739.2  35    654.2  0.754    19.0    2.0
FRB 2877  1623.8  35   1538.8  1.485    11.8    0.0
FRB 2878   658.5  35    573.5  0.725    21.1    3.0
FRB 2879   305.4  35    220.4  0.091   1828.1    3.0
FRB 2880   546.4  35    461.4  0.139    44.9    3.0
FRB 2881   362.7  35    277.7  0.055    29.1    3.0
FRB 2882   677.8  35    592.8  0.498   128.3    0.0
FRB 2883   242.3  35    157.3  0.213    12.9    3.0
FRB 2884   587.2  35    502.2  0.721    15.5    4.0
FRB 2885  1384.8  35   1299.8  0.884    11.3    3.0
FRB 2886   601.1  35    516.1  0.694    12.9    4.0
FRB 2887   293.4  35    208.4  0.157    13.9    2.0
FRB 2888   306.4  35    221.4  0.217    10.4    0.0
FRB 2889   350.8  35    265.8  0.026    44.1    3.0
FRB 2890   507.4  35    422.4  0.459    15.7    2.0
FRB 2891   154.0  35     69.0  0.063   485.3    2.0
FRB 2892   237.5  35    152.5  0.075    20.2    2.0
FRB 2893   583.7  35    498.7  0.430    24.2    3.0
FRB 2894   784.3  35    699.3  0.664    18.3    0.0
FRB 2895   762.4  35    677.4  1.025    28.4    2.0
FRB 2896   714.2  35    629.2  0.698     9.5    3.0
FRB 2897   373.5  35    288.5  0.150    46.7    3.0
FRB 2898  1121.2  35   1036.2  1.192    13.8    1.0
FRB 2899   290.2  35    205.2  0.055    20.3    3.0
FRB 2900   790.3  35    705.3  0.505    12.7    2.0
FRB 2901   549.0  35    464.0  0.360    36.4    4.0
FRB 2902   486.5  35    401.5  0.546    22.1    3.0
FRB 2903   254.3  35    169.3  0.281    11.2    1.0
FRB 2904   809.6  35    724.6  0.662    16.9    2.0
FRB 2905   172.6  35     87.6  0.037    14.1    2.0
FRB 2906   700.1  35    615.1  0.779    14.5    4.0
FRB 2907   584.0  35    499.0  0.492    12.3    1.0
FRB 2908  1507.6  35   1422.6  0.750    10.5    3.0
FRB 2909  1049.8  35    964.8  1.082    10.8    2.0
FRB 2910   746.1  35    661.1  0.050    13.0    2.0
FRB 2911   375.7  35    290.7  0.336    17.3    3.0
FRB 2912   605.2  35    520.2  0.492    14.3    2.0
FRB 2913   567.9  35    482.9  0.674    32.4    1.0
FRB 2914   406.6  35    321.6  0.288    30.8    1.0
FRB 2915   239.1  35    154.1  0.110    40.0    4.0
FRB 2916   260.1  35    175.1  0.280   167.6    1.0
FRB 2917   572.9  35    487.9  0.377    22.9    1.0
FRB 2918  1287.9  35   1202.9  0.831    12.2    4.0
FRB 2919  1358.4  35   1273.4  0.911    11.7    1.0
FRB 2920   746.0  35    661.0  0.543    50.1    1.0
FRB 2921   589.3  35    504.3  0.423    10.7    2.0
FRB 2922   365.7  35    280.7  0.302    12.0    3.0
FRB 2923   425.5  35    340.5  0.101    71.6    3.0
FRB 2924   531.9  35    446.9  0.398    91.9    1.0
FRB 2925   227.4  35    142.4  0.148    12.4    1.0
FRB 2926   754.2  35    669.2  0.819    15.3    3.0
FRB 2927   593.4  35    508.4  0.187    16.1    2.0
FRB 2928   895.2  35    810.2  0.354    79.9    3.0
FRB 2929   910.4  35    825.4  0.683    10.1    3.0
FRB 2930   527.9  35    442.9  0.264    16.8    2.0
FRB 2931   662.0  35    577.0  0.605    15.3    3.0
FRB 2932  1161.8  35   1076.8  1.400    10.0    2.0
FRB 2933   226.6  35    141.6  0.130    73.7    2.0
FRB 2934  1077.6  35    992.6  1.023    30.0    1.0
FRB 2935   131.5  35     46.5  0.056    39.8    4.0
FRB 2936  1195.8  35   1110.8  0.503    20.9    3.0
FRB 2937  1155.1  35   1070.1  0.969    10.2    1.0
FRB 2938   215.3  35    130.3  0.221    13.5    3.0
FRB 2939   714.5  35    629.5  0.465    23.9    3.0
FRB 2940   642.2  35    557.2  0.362    17.0    2.0
FRB 2941   389.7  35    304.7  0.448    10.5    2.0
FRB 2942   807.9  35    722.9  0.642    14.5    2.0
FRB 2943   572.9  35    487.9  0.645    12.5    4.0
FRB 2944   671.4  35    586.4  0.464    13.3    2.0
FRB 2945   402.6  35    317.6  0.526    13.6    3.0
FRB 2946   635.3  35    550.3  0.431    84.4    3.0
FRB 2947   272.2  35    187.2  0.015    38.7    3.0
FRB 2948   653.3  35    568.3  0.794    14.3    4.0
FRB 2949   460.0  35    375.0  0.511    14.3    1.0
FRB 2950   213.6  35    128.6  0.026    30.0    1.0
FRB 2951   137.3  35     52.3  0.065    10.2    2.0
FRB 2952   194.6  35    109.6  0.110    23.8    5.0
FRB 2953   644.9  35    559.9  0.190    12.9    1.0
FRB 2954   642.2  35    557.2  0.238     9.8    1.0
FRB 2955   517.6  35    432.6  0.599    15.9    4.0
FRB 2956   377.0  35    292.0  0.315    28.2    2.0
FRB 2957   373.3  35    288.3  0.331    11.1    3.0
FRB 2958   205.5  35    120.5  0.136    13.1    2.0
FRB 2959   331.7  35    246.7  0.089    11.5    4.0
FRB 2960   731.8  35    646.8  0.748    21.3    3.0
FRB 2961   208.8  35    123.8  0.003    15.7    4.0
FRB 2962   892.2  35    807.2  0.842    15.9    3.0
FRB 2963   245.9  35    160.9  0.189   385.4    1.0
FRB 2964   448.3  35    363.3  0.300    23.5    1.0
FRB 2965   246.8  35    161.8  0.190    36.1    4.0
FRB 2966   232.7  35    147.7  0.033    38.8    1.0
FRB 2967   319.7  35    234.7  0.391    20.7    1.0
FRB 2968   406.9  35    321.9  0.027    99.8    2.0
FRB 2969  1304.6  35   1219.6  0.699    29.1    3.0
FRB 2970   402.8  35    317.8  0.503    11.4    2.0
FRB 2971   923.6  35    838.6  1.063    10.0    4.0
FRB 2972  1189.2  35   1104.2  0.930    10.3    2.0
FRB 2973   287.0  35    202.0  0.318    11.4    0.0
FRB 2974   620.0  35    535.0  0.438    13.5    3.0
FRB 2975   378.9  35    293.9  0.101    14.1    2.0
FRB 2976   530.7  35    445.7  0.399    11.7    3.0
FRB 2977   635.6  35    550.6  0.609    14.4    5.0
FRB 2978   326.9  35    241.9  0.273    65.0    3.0
FRB 2979   378.1  35    293.1  0.280    28.0    0.0
FRB 2980   543.4  35    458.4  0.671    30.4    2.0
FRB 2981   352.3  35    267.3  0.205    33.1    3.0
FRB 2982   571.9  35    486.9  0.481    13.4    3.0
FRB 2983   602.7  35    517.7  0.325    11.4    3.0
FRB 2984   749.4  35    664.4  0.824    12.1    3.0
FRB 2985   271.5  35    186.5  0.305    11.8    2.0
FRB 2986   652.5  35    567.5  0.617    12.9    3.0
FRB 2987   360.8  35    275.8  0.203    68.3    3.0
FRB 2988   509.4  35    424.4  0.108     9.8    3.0
FRB 2989   491.1  35    406.1  0.567    20.6    2.0
FRB 2990   221.8  35    136.8  0.108    17.4    1.0
FRB 2991   382.0  35    297.0  0.397    11.3    4.0
FRB 2992   624.2  35    539.2  0.459    13.3    3.0
FRB 2993   250.8  35    165.8  0.136    12.7    1.0
FRB 2994   561.8  35    476.8  0.335    20.5    2.0
FRB 2995   180.6  35     95.6  0.033    16.3    2.0
FRB 2996   693.6  35    608.6  0.229    58.1    1.0
FRB 2997   107.2  35     22.2  0.012    33.1    3.0
FRB 2998   777.1  35    692.1  0.896    11.3    1.0
FRB 2999   517.4  35    432.4  0.167    11.9    3.0
FRB 3000   343.9  35    258.9  0.327    26.5    1.0
FRB 3001  2387.0  35   2302.0  0.507    13.5    4.0
FRB 3002  1337.0  35   1252.0  0.250    11.7    3.0
FRB 3003  1194.4  35   1109.4  0.843    24.1    2.0
FRB 3004   514.2  35    429.2  0.152    66.3    3.0
FRB 3005   653.8  35    568.8  0.864    20.1    2.0
FRB 3006   783.6  35    698.6  0.908    12.6    3.0
FRB 3007  1168.2  35   1083.2  1.146    10.9    3.0
FRB 3008   405.6  35    320.6  0.227   101.4    1.0
FRB 3009   427.6  35    342.6  0.021    19.0    2.0
FRB 3010   586.1  35    501.1  0.076    19.1    2.0
FRB 3011   443.1  35    358.1  0.294    30.0    2.0
FRB 3012  1880.7  35   1795.7  0.050    16.5    6.0
FRB 3013   331.2  35    246.2  0.061   128.5    2.0
FRB 3014   433.3  35    348.3  0.307    10.0    3.0
FRB 3015  1107.6  35   1022.6  1.309    10.9    3.0
FRB 3016   535.5  35    450.5  0.215    54.3    3.0
FRB 3017   475.4  35    390.4  0.618    49.7    2.0
FRB 3018   360.5  35    275.5  0.417    17.0    1.0
FRB 3019   833.8  35    748.8  0.979    17.9    2.0
FRB 3020   492.0  35    407.0  0.079    76.3    2.0
FRB 3021   294.8  35    209.8  0.231    68.2    0.0
FRB 3022   143.7  35     58.7  0.045    13.0    2.0
FRB 3023   288.7  35    203.7  0.270    12.4    2.0
FRB 3024   939.3  35    854.3  0.488    10.7    1.0
FRB 3025   398.9  35    313.9  0.103    14.5    3.0
FRB 3026   267.0  35    182.0  0.196    11.9    1.0
FRB 3027   645.9  35    560.9  0.694    18.3    4.0
FRB 3028   142.3  35     57.3  0.028    12.6    1.0
FRB 3029   176.5  35     91.5  0.005    37.9    2.0
FRB 3030  1625.2  35   1540.2  0.942    12.1    1.0
FRB 3031  1272.6  35   1187.6  0.563    41.5    3.0
FRB 3032   362.9  35    277.9  0.273    17.8    3.0
FRB 3033  1107.2  35   1022.2  0.425    23.6    2.0
FRB 3034   232.2  35    147.2  0.029    39.2    3.0
FRB 3035   303.1  35    218.1  0.019    15.9    1.0
FRB 3036   599.3  35    514.3  0.265    23.8    4.0
FRB 3037   271.7  35    186.7  0.219    26.5    3.0
FRB 3038  1176.4  35   1091.4  1.454    12.2    0.0
FRB 3039   350.8  35    265.8  0.360    10.3    2.0
FRB 3040   883.3  35    798.3  1.057    10.6    3.0
FRB 3041   674.6  35    589.6  0.559    10.1    0.0
FRB 3042   858.6  35    773.6  1.037    32.4    1.0
FRB 3043  1029.6  35    944.6  1.002    20.6    3.0
FRB 3044   707.3  35    622.3  0.144   210.3    4.0
FRB 3045   458.8  35    373.8  0.211    22.0    2.0
FRB 3046   657.0  35    572.0  0.164    11.9    2.0
FRB 3047   326.6  35    241.6  0.002    12.2    3.0
FRB 3048   593.0  35    508.0  0.211    28.6    3.0
FRB 3049   660.5  35    575.5  0.783    11.1    2.0
FRB 3050   333.0  35    248.0  0.222   420.6    2.0
FRB 3051  5191.8  35   5106.8  0.015    34.8    3.0
FRB 3052  1043.9  35    958.9  0.566    13.9    2.0
FRB 3053   273.6  35    188.6  0.183    11.2    2.0
FRB 3054   391.1  35    306.1  0.173    10.4    3.0
FRB 3055   147.1  35     62.1  0.010    10.0    2.0
FRB 3056  1163.5  35   1078.5  0.523    46.4    1.0
FRB 3057   310.8  35    225.8  0.084    14.8    3.0
FRB 3058  2635.0  35   2550.0  0.732    20.3    2.0
FRB 3059   750.9  35    665.9  0.861    17.2    2.0
FRB 3060   211.6  35    126.6  0.092     9.9    3.0
FRB 3061   202.9  35    117.9  0.097    17.7    3.0
FRB 3062   757.8  35    672.8  0.818    29.8    3.0
FRB 3063   348.9  35    263.9  0.284     9.8    3.0
FRB 3064  1087.5  35   1002.5  0.893    13.2    0.0
FRB 3065   754.8  35    669.8  0.749    16.0    3.0
FRB 3066   649.7  35    564.7  0.873    16.5    3.0
FRB 3067   802.8  35    717.8  0.129    26.4    3.0
FRB 3068   991.8  35    906.8  0.988    10.0    3.0
FRB 3069  1237.1  35   1152.1  1.168    10.2    1.0
FRB 3070   742.3  35    657.3  0.904    12.8    1.0
FRB 3071   283.8  35    198.8  0.049    43.0    5.0
FRB 3072   890.6  35    805.6  1.053    18.2    3.0
FRB 3073   638.5  35    553.5  0.094    40.9    5.0
FRB 3074   661.6  35    576.6  0.382   118.5    3.0
FRB 3075   493.5  35    408.5  0.563    55.8    3.0
FRB 3076   828.5  35    743.5  0.230    15.6    4.0
FRB 3077   522.6  35    437.6  0.416    14.2    3.0
FRB 3078   608.6  35    523.6  0.379    22.9    3.0
FRB 3079   654.0  35    569.0  0.806    35.2    2.0
FRB 3080   621.2  35    536.2  0.393    16.1    3.0
FRB 3081   633.5  35    548.5  0.862    35.1    2.0
FRB 3082   838.6  35    753.6  0.720    12.8    2.0
FRB 3083  1216.6  35   1131.6  0.750     9.7    4.0
FRB 3084   346.4  35    261.4  0.175    12.7    2.0
FRB 3085   271.1  35    186.1  0.240    20.1    1.0
FRB 3086   299.3  35    214.3  0.100    12.6    2.0
FRB 3087  1541.3  35   1456.3  0.888    22.5    2.0
FRB 3088   495.8  35    410.8  0.369    88.7    2.0
FRB 3089   561.3  35    476.3  0.526    14.8    3.0
FRB 3090   684.9  35    599.9  0.637    12.2    3.0
FRB 3091   534.0  35    449.0  0.480    19.5    0.0
FRB 3092   542.2  35    457.2  0.779    21.5    1.0
FRB 3093   434.0  35    349.0  0.238    26.5    2.0
FRB 3094   784.4  35    699.4  0.425    10.3    3.0
FRB 3095   405.7  35    320.7  0.259    19.9    4.0
FRB 3096  1072.4  35    987.4  1.333    10.3    2.0
FRB 3097  1046.7  35    961.7  0.863    10.8    2.0
FRB 3098   704.6  35    619.6  0.757    14.0    3.0
FRB 3099   436.5  35    351.5  0.242    19.8    5.0
FRB 3100   308.2  35    223.2  0.132    27.5    0.0
FRB 3101   391.2  35    306.2  0.439    10.6    3.0
FRB 3102   727.5  35    642.5  0.524    10.8    2.0
FRB 3103  1264.7  35   1179.7  1.243    14.5    2.0
FRB 3104   201.4  35    116.4  0.104    10.5    2.0
FRB 3105   331.4  35    246.4  0.293    44.5    5.0
FRB 3106   253.1  35    168.1  0.110    17.3    3.0
FRB 3107   488.1  35    403.1  0.359    32.6    3.0
FRB 3108   386.8  35    301.8  0.074    16.0    3.0
FRB 3109   717.6  35    632.6  0.187    75.9    2.0
FRB 3110   422.3  35    337.3  0.219    41.7    2.0
FRB 3111   781.2  35    696.2  0.911    13.0    2.0
FRB 3112   636.5  35    551.5  0.365    13.8    4.0
FRB 3113   674.1  35    589.1  0.367    17.4    3.0
FRB 3114   671.0  35    586.0  0.452    11.0    1.0
FRB 3115   639.6  35    554.6  0.807    21.1    1.0
FRB 3116   824.1  35    739.1  0.363    12.2    4.0
FRB 3117   668.1  35    583.1  0.739     9.6    1.0
FRB 3118   911.1  35    826.1  0.268   106.8    1.0
FRB 3119   661.5  35    576.5  0.629    23.2    3.0
FRB 3120   514.9  35    429.9  0.589    15.3    2.0
FRB 3121   167.5  35     82.5  0.020    11.1    3.0
FRB 3122   901.7  35    816.7  0.853    22.5    3.0
FRB 3123   633.1  35    548.1  0.610    13.2    3.0
FRB 3124   292.8  35    207.8  0.148     9.6    2.0
FRB 3125  1297.0  35   1212.0  0.663    19.7    2.0
FRB 3126   999.1  35    914.1  1.078    10.3    1.0
FRB 3127   358.5  35    273.5  0.106    20.4    4.0
FRB 3128   658.3  35    573.3  0.536    45.7    1.0
FRB 3129   815.3  35    730.3  0.713    12.0    2.0
FRB 3130   270.8  35    185.8  0.246    17.3    1.0
FRB 3131   572.2  35    487.2  0.444    26.6    2.0
FRB 3132  1750.2  35   1665.2  0.363    17.4    1.0
FRB 3133   189.9  35    104.9  0.103    30.9    1.0
FRB 3134   185.8  35    100.8  0.060    23.5    1.0
FRB 3135   615.5  35    530.5  0.672     9.8    3.0
FRB 3136   632.0  35    547.0  0.759    23.2    2.0
FRB 3137   520.8  35    435.8  0.548    10.4    2.0
FRB 3138   301.3  35    216.3  0.106    54.9    2.0
FRB 3139   540.7  35    455.7  0.590   111.2    1.0
FRB 3140   979.7  35    894.7  1.210    14.7    1.0
FRB 3141   197.4  35    112.4  0.151    11.8    2.0
FRB 3142   444.2  35    359.2  0.224   128.3    2.0
FRB 3143   551.9  35    466.9  0.297    25.5    2.0
